entity_id,state,last_changed
sensor.power_consumption,241,2026-04-28T15:10:38.238Z
sensor.power_consumption,181,2026-04-28T15:10:42.239Z
sensor.power_consumption,183,2026-04-28T15:10:42.285Z
sensor.power_consumption,181,2026-04-28T15:10:48.300Z
sensor.power_consumption,186,2026-04-28T15:10:50.241Z
sensor.power_consumption,181,2026-04-28T15:10:51.249Z
sensor.power_consumption,179,2026-04-28T15:10:52.243Z
sensor.power_consumption,186,2026-04-28T15:10:53.242Z
sensor.power_consumption,181,2026-04-28T15:10:54.244Z
sensor.power_consumption,234,2026-04-28T15:11:02.374Z
sensor.power_consumption,235,2026-04-28T15:11:05.250Z
sensor.power_consumption,233,2026-04-28T15:11:07.309Z
sensor.power_consumption,166,2026-04-28T15:11:12.256Z
sensor.power_consumption,234,2026-04-28T15:11:14.288Z
sensor.power_consumption,238,2026-04-28T15:11:26.319Z
sensor.power_consumption,234,2026-04-28T15:11:27.290Z
sensor.power_consumption,236,2026-04-28T15:11:28.264Z
sensor.power_consumption,234,2026-04-28T15:11:33.301Z
sensor.power_consumption,236,2026-04-28T15:11:44.269Z
sensor.power_consumption,234,2026-04-28T15:11:45.327Z
sensor.power_consumption,216,2026-04-28T15:11:50.441Z
sensor.power_consumption,219,2026-04-28T15:11:52.306Z
sensor.power_consumption,217,2026-04-28T15:11:55.283Z
sensor.power_consumption,220,2026-04-28T15:11:57.291Z
sensor.power_consumption,218,2026-04-28T15:12:00.486Z
sensor.power_consumption,216,2026-04-28T15:12:04.337Z
sensor.power_consumption,217,2026-04-28T15:12:05.298Z
sensor.power_consumption,165,2026-04-28T15:12:12.403Z
sensor.power_consumption,168,2026-04-28T15:12:14.300Z
sensor.power_consumption,167,2026-04-28T15:12:15.301Z
sensor.power_consumption,165,2026-04-28T15:12:16.365Z
sensor.power_consumption,167,2026-04-28T15:12:29.361Z
sensor.power_consumption,166,2026-04-28T15:12:31.313Z
sensor.power_consumption,165,2026-04-28T15:12:45.320Z
sensor.power_consumption,168,2026-04-28T15:12:59.460Z
sensor.power_consumption,166,2026-04-28T15:13:00.329Z
sensor.power_consumption,168,2026-04-28T15:13:01.365Z
sensor.power_consumption,166,2026-04-28T15:13:02.330Z
sensor.power_consumption,164,2026-04-28T15:13:08.337Z
sensor.power_consumption,168,2026-04-28T15:13:09.365Z
sensor.power_consumption,165,2026-04-28T15:13:11.336Z
sensor.power_consumption,169,2026-04-28T15:13:15.334Z
sensor.power_consumption,167,2026-04-28T15:13:16.335Z
sensor.power_consumption,168,2026-04-28T15:13:18.402Z
sensor.power_consumption,166,2026-04-28T15:13:22.338Z
sensor.power_consumption,168,2026-04-28T15:13:25.341Z
sensor.power_consumption,165,2026-04-28T15:13:27.346Z
sensor.power_consumption,167,2026-04-28T15:13:29.346Z
sensor.power_consumption,169,2026-04-28T15:13:39.384Z
sensor.power_consumption,166,2026-04-28T15:13:41.350Z
sensor.power_consumption,169,2026-04-28T15:13:48.353Z
sensor.power_consumption,167,2026-04-28T15:13:50.453Z
sensor.power_consumption,170,2026-04-28T15:13:55.360Z
sensor.power_consumption,167,2026-04-28T15:13:56.352Z
sensor.power_consumption,169,2026-04-28T15:13:57.355Z
sensor.power_consumption,167,2026-04-28T15:14:01.353Z
sensor.power_consumption,166,2026-04-28T15:14:02.437Z
sensor.power_consumption,165,2026-04-28T15:14:07.365Z
sensor.power_consumption,164,2026-04-28T15:14:11.382Z
sensor.power_consumption,166,2026-04-28T15:14:14.366Z
sensor.power_consumption,164,2026-04-28T15:14:16.368Z
sensor.power_consumption,166,2026-04-28T15:14:17.398Z
sensor.power_consumption,165,2026-04-28T15:14:24.406Z
sensor.power_consumption,167,2026-04-28T15:14:29.429Z
sensor.power_consumption,164,2026-04-28T15:14:31.379Z
sensor.power_consumption,167,2026-04-28T15:14:32.379Z
sensor.power_consumption,165,2026-04-28T15:14:33.379Z
sensor.power_consumption,167,2026-04-28T15:14:34.379Z
sensor.power_consumption,165,2026-04-28T15:14:35.380Z
sensor.power_consumption,162,2026-04-28T15:14:45.388Z
sensor.power_consumption,164,2026-04-28T15:14:48.438Z
sensor.power_consumption,169,2026-04-28T15:14:49.404Z
sensor.power_consumption,163,2026-04-28T15:14:50.390Z
sensor.power_consumption,165,2026-04-28T15:14:53.396Z
sensor.power_consumption,164,2026-04-28T15:14:58.394Z
sensor.power_consumption,166,2026-04-28T15:15:00.392Z
sensor.power_consumption,165,2026-04-28T15:15:15.396Z
sensor.power_consumption,164,2026-04-28T15:15:20.442Z
sensor.power_consumption,165,2026-04-28T15:15:24.386Z
sensor.power_consumption,163,2026-04-28T15:15:28.383Z
sensor.power_consumption,164,2026-04-28T15:15:30.535Z
sensor.power_consumption,167,2026-04-28T15:15:32.377Z
sensor.power_consumption,164,2026-04-28T15:15:36.373Z
sensor.power_consumption,166,2026-04-28T15:15:54.861Z
sensor.power_consumption,164,2026-04-28T15:16:01.355Z
sensor.power_consumption,166,2026-04-28T15:16:04.354Z
sensor.power_consumption,164,2026-04-28T15:16:08.349Z
sensor.power_consumption,165,2026-04-28T15:16:12.347Z
sensor.power_consumption,163,2026-04-28T15:16:17.343Z
sensor.power_consumption,165,2026-04-28T15:16:19.390Z
sensor.power_consumption,167,2026-04-28T15:16:20.359Z
sensor.power_consumption,165,2026-04-28T15:16:22.341Z
sensor.power_consumption,168,2026-04-28T15:16:29.344Z
sensor.power_consumption,166,2026-04-28T15:16:30.334Z
sensor.power_consumption,164,2026-04-28T15:16:31.339Z
sensor.power_consumption,166,2026-04-28T15:16:32.387Z
sensor.power_consumption,165,2026-04-28T15:16:34.337Z
sensor.power_consumption,164,2026-04-28T15:16:36.537Z
sensor.power_consumption,167,2026-04-28T15:16:37.339Z
sensor.power_consumption,164,2026-04-28T15:16:39.365Z
sensor.power_consumption,162,2026-04-28T15:16:41.335Z
sensor.power_consumption,165,2026-04-28T15:16:42.336Z
sensor.power_consumption,168,2026-04-28T15:16:43.334Z
sensor.power_consumption,164,2026-04-28T15:16:45.381Z
sensor.power_consumption,163,2026-04-28T15:16:51.329Z
sensor.power_consumption,164,2026-04-28T15:16:52.359Z
sensor.power_consumption,161,2026-04-28T15:16:57.324Z
sensor.power_consumption,165,2026-04-28T15:16:59.629Z
sensor.power_consumption,163,2026-04-28T15:17:05.352Z
sensor.power_consumption,169,2026-04-28T15:17:09.322Z
sensor.power_consumption,165,2026-04-28T15:17:11.368Z
sensor.power_consumption,168,2026-04-28T15:17:15.319Z
sensor.power_consumption,165,2026-04-28T15:17:16.316Z
sensor.power_consumption,166,2026-04-28T15:17:24.535Z
sensor.power_consumption,164,2026-04-28T15:17:30.312Z
sensor.power_consumption,162,2026-04-28T15:17:37.361Z
sensor.power_consumption,166,2026-04-28T15:17:38.318Z
sensor.power_consumption,162,2026-04-28T15:17:45.318Z
sensor.power_consumption,165,2026-04-28T15:17:46.306Z
sensor.power_consumption,167,2026-04-28T15:17:49.314Z
sensor.power_consumption,165,2026-04-28T15:17:50.348Z
sensor.power_consumption,160,2026-04-28T15:17:53.309Z
sensor.power_consumption,164,2026-04-28T15:17:54.306Z
sensor.power_consumption,167,2026-04-28T15:17:57.330Z
sensor.power_consumption,166,2026-04-28T15:17:58.303Z
sensor.power_consumption,167,2026-04-28T15:18:00.488Z
sensor.power_consumption,162,2026-04-28T15:18:01.307Z
sensor.power_consumption,169,2026-04-28T15:18:02.300Z
sensor.power_consumption,164,2026-04-28T15:18:03.343Z
sensor.power_consumption,166,2026-04-28T15:18:04.306Z
sensor.power_consumption,164,2026-04-28T15:18:06.300Z
sensor.power_consumption,167,2026-04-28T15:18:09.353Z
sensor.power_consumption,163,2026-04-28T15:18:17.303Z
sensor.power_consumption,166,2026-04-28T15:18:19.309Z
sensor.power_consumption,164,2026-04-28T15:18:22.347Z
sensor.power_consumption,162,2026-04-28T15:18:25.300Z
sensor.power_consumption,166,2026-04-28T15:18:26.297Z
sensor.power_consumption,164,2026-04-28T15:18:30.299Z
sensor.power_consumption,163,2026-04-28T15:18:33.292Z
sensor.power_consumption,164,2026-04-28T15:18:34.308Z
sensor.power_consumption,165,2026-04-28T15:18:38.433Z
sensor.power_consumption,169,2026-04-28T15:18:39.290Z
sensor.power_consumption,167,2026-04-28T15:18:40.286Z
sensor.power_consumption,165,2026-04-28T15:18:41.292Z
sensor.power_consumption,167,2026-04-28T15:18:44.291Z
sensor.power_consumption,165,2026-04-28T15:18:47.299Z
sensor.power_consumption,163,2026-04-28T15:18:49.301Z
sensor.power_consumption,165,2026-04-28T15:18:50.289Z
sensor.power_consumption,164,2026-04-28T15:18:54.772Z
sensor.power_consumption,165,2026-04-28T15:19:04.300Z
sensor.power_consumption,168,2026-04-28T15:19:09.294Z
sensor.power_consumption,166,2026-04-28T15:19:10.291Z
sensor.power_consumption,163,2026-04-28T15:19:13.292Z
sensor.power_consumption,166,2026-04-28T15:19:14.334Z
sensor.power_consumption,165,2026-04-28T15:19:15.645Z
sensor.power_consumption,163,2026-04-28T15:19:17.293Z
sensor.power_consumption,165,2026-04-28T15:19:19.292Z
sensor.power_consumption,166,2026-04-28T15:19:20.349Z
sensor.power_consumption,163,2026-04-28T15:19:21.303Z
sensor.power_consumption,165,2026-04-28T15:19:23.288Z
sensor.power_consumption,161,2026-04-28T15:19:37.296Z
sensor.power_consumption,162,2026-04-28T15:19:38.293Z
sensor.power_consumption,164,2026-04-28T15:19:39.349Z
sensor.power_consumption,162,2026-04-28T15:19:40.316Z
sensor.power_consumption,165,2026-04-28T15:19:42.299Z
sensor.power_consumption,161,2026-04-28T15:19:45.298Z
sensor.power_consumption,164,2026-04-28T15:19:46.328Z
sensor.power_consumption,165,2026-04-28T15:19:55.297Z
sensor.power_consumption,163,2026-04-28T15:20:04.308Z
sensor.power_consumption,164,2026-04-28T15:20:06.560Z
sensor.power_consumption,165,2026-04-28T15:20:08.303Z
sensor.power_consumption,168,2026-04-28T15:20:15.308Z
sensor.power_consumption,164,2026-04-28T15:20:16.308Z
sensor.power_consumption,166,2026-04-28T15:20:18.334Z
sensor.power_consumption,171,2026-04-28T15:20:23.308Z
sensor.power_consumption,167,2026-04-28T15:20:24.348Z
sensor.power_consumption,164,2026-04-28T15:20:25.310Z
sensor.power_consumption,167,2026-04-28T15:20:26.311Z
sensor.power_consumption,165,2026-04-28T15:20:29.314Z
sensor.power_consumption,167,2026-04-28T15:20:32.321Z
sensor.power_consumption,165,2026-04-28T15:20:36.376Z
sensor.power_consumption,170,2026-04-28T15:20:37.339Z
sensor.power_consumption,166,2026-04-28T15:20:38.317Z
sensor.power_consumption,164,2026-04-28T15:20:41.320Z
sensor.power_consumption,167,2026-04-28T15:20:42.318Z
sensor.power_consumption,165,2026-04-28T15:20:43.350Z
sensor.power_consumption,168,2026-04-28T15:20:48.321Z
sensor.power_consumption,166,2026-04-28T15:20:49.370Z
sensor.power_consumption,167,2026-04-28T15:20:58.326Z
sensor.power_consumption,164,2026-04-28T15:20:59.317Z
sensor.power_consumption,167,2026-04-28T15:21:00.439Z
sensor.power_consumption,165,2026-04-28T15:21:07.321Z
sensor.power_consumption,167,2026-04-28T15:21:08.381Z
sensor.power_consumption,166,2026-04-28T15:21:12.563Z
sensor.power_consumption,164,2026-04-28T15:21:17.318Z
sensor.power_consumption,166,2026-04-28T15:21:20.322Z
sensor.power_consumption,165,2026-04-28T15:21:26.328Z
sensor.power_consumption,166,2026-04-28T15:21:30.562Z
sensor.power_consumption,167,2026-04-28T15:21:39.324Z
sensor.power_consumption,166,2026-04-28T15:21:40.378Z
sensor.power_consumption,167,2026-04-28T15:21:45.327Z
sensor.power_consumption,165,2026-04-28T15:21:46.327Z
sensor.power_consumption,167,2026-04-28T15:21:54.334Z
sensor.power_consumption,165,2026-04-28T15:22:01.330Z
sensor.power_consumption,167,2026-04-28T15:22:09.338Z
sensor.power_consumption,165,2026-04-28T15:22:14.337Z
sensor.power_consumption,166,2026-04-28T15:22:18.560Z
sensor.power_consumption,168,2026-04-28T15:22:20.337Z
sensor.power_consumption,166,2026-04-28T15:22:22.340Z
sensor.power_consumption,168,2026-04-28T15:22:27.338Z
sensor.power_consumption,165,2026-04-28T15:22:30.338Z
sensor.power_consumption,170,2026-04-28T15:22:32.356Z
sensor.power_consumption,167,2026-04-28T15:22:33.337Z
sensor.power_consumption,166,2026-04-28T15:22:36.563Z
sensor.power_consumption,167,2026-04-28T15:22:37.339Z
sensor.power_consumption,165,2026-04-28T15:22:41.339Z
sensor.power_consumption,167,2026-04-28T15:22:55.344Z
sensor.power_consumption,169,2026-04-28T15:22:56.422Z
sensor.power_consumption,167,2026-04-28T15:22:58.341Z
sensor.power_consumption,164,2026-04-28T15:23:01.346Z
sensor.power_consumption,168,2026-04-28T15:23:05.350Z
sensor.power_consumption,165,2026-04-28T15:23:08.348Z
sensor.power_consumption,168,2026-04-28T15:23:12.357Z
sensor.power_consumption,165,2026-04-28T15:23:13.352Z
sensor.power_consumption,167,2026-04-28T15:23:26.362Z
sensor.power_consumption,165,2026-04-28T15:23:28.421Z
sensor.power_consumption,168,2026-04-28T15:23:30.365Z
sensor.power_consumption,166,2026-04-28T15:23:31.367Z
sensor.power_consumption,163,2026-04-28T15:23:35.404Z
sensor.power_consumption,165,2026-04-28T15:23:36.370Z
sensor.power_consumption,168,2026-04-28T15:23:40.376Z
sensor.power_consumption,169,2026-04-28T15:23:42.559Z
sensor.power_consumption,166,2026-04-28T15:23:43.378Z
sensor.power_consumption,167,2026-04-28T15:23:51.388Z
sensor.power_consumption,166,2026-04-28T15:23:52.390Z
sensor.power_consumption,168,2026-04-28T15:23:55.396Z
sensor.power_consumption,167,2026-04-28T15:24:01.402Z
sensor.power_consumption,169,2026-04-28T15:24:05.401Z
sensor.power_consumption,167,2026-04-28T15:24:06.434Z
sensor.power_consumption,168,2026-04-28T15:24:09.411Z
sensor.power_consumption,166,2026-04-28T15:24:11.420Z
sensor.power_consumption,170,2026-04-28T15:24:15.421Z
sensor.power_consumption,166,2026-04-28T15:24:16.418Z
sensor.power_consumption,168,2026-04-28T15:24:38.446Z
sensor.power_consumption,165,2026-04-28T15:24:42.448Z
sensor.power_consumption,170,2026-04-28T15:24:43.450Z
sensor.power_consumption,167,2026-04-28T15:24:46.451Z
sensor.power_consumption,168,2026-04-28T15:24:51.460Z
sensor.power_consumption,166,2026-04-28T15:24:53.472Z
sensor.power_consumption,169,2026-04-28T15:24:56.488Z
sensor.power_consumption,166,2026-04-28T15:24:57.470Z
sensor.power_consumption,170,2026-04-28T15:25:00.586Z
sensor.power_consumption,167,2026-04-28T15:25:02.504Z
sensor.power_consumption,169,2026-04-28T15:25:16.498Z
sensor.power_consumption,167,2026-04-28T15:25:17.494Z
sensor.power_consumption,170,2026-04-28T15:25:18.495Z
sensor.power_consumption,167,2026-04-28T15:25:19.492Z
sensor.power_consumption,164,2026-04-28T15:25:21.514Z
sensor.power_consumption,168,2026-04-28T15:25:22.500Z
sensor.power_consumption,165,2026-04-28T15:25:24.511Z
sensor.power_consumption,169,2026-04-28T15:25:25.508Z
sensor.power_consumption,167,2026-04-28T15:25:31.513Z
sensor.power_consumption,170,2026-04-28T15:25:38.520Z
sensor.power_consumption,167,2026-04-28T15:25:41.524Z
sensor.power_consumption,169,2026-04-28T15:25:48.534Z
sensor.power_consumption,167,2026-04-28T15:25:49.528Z
sensor.power_consumption,164,2026-04-28T15:25:53.532Z
sensor.power_consumption,167,2026-04-28T15:25:54.536Z
sensor.power_consumption,170,2026-04-28T15:25:58.574Z
sensor.power_consumption,167,2026-04-28T15:26:00.657Z
sensor.power_consumption,169,2026-04-28T15:26:04.584Z
sensor.power_consumption,167,2026-04-28T15:26:07.547Z
sensor.power_consumption,166,2026-04-28T15:26:14.549Z
sensor.power_consumption,170,2026-04-28T15:26:16.663Z
sensor.power_consumption,169,2026-04-28T15:26:19.552Z
sensor.power_consumption,166,2026-04-28T15:26:20.552Z
sensor.power_consumption,169,2026-04-28T15:26:24.551Z
sensor.power_consumption,166,2026-04-28T15:26:26.555Z
sensor.power_consumption,168,2026-04-28T15:26:39.553Z
sensor.power_consumption,171,2026-04-28T15:26:40.553Z
sensor.power_consumption,168,2026-04-28T15:26:42.602Z
sensor.power_consumption,171,2026-04-28T15:26:43.565Z
sensor.power_consumption,170,2026-04-28T15:26:45.560Z
sensor.power_consumption,168,2026-04-28T15:26:46.561Z
sensor.power_consumption,169,2026-04-28T15:26:47.681Z
sensor.power_consumption,168,2026-04-28T15:26:48.541Z
sensor.power_consumption,167,2026-04-28T15:26:48.618Z
sensor.power_consumption,164,2026-04-28T15:26:57.567Z
sensor.power_consumption,168,2026-04-28T15:26:58.566Z
sensor.power_consumption,164,2026-04-28T15:27:02.580Z
sensor.power_consumption,166,2026-04-28T15:27:05.579Z
sensor.power_consumption,165,2026-04-28T15:27:06.540Z
sensor.power_consumption,163,2026-04-28T15:27:12.577Z
sensor.power_consumption,167,2026-04-28T15:27:13.578Z
sensor.power_consumption,169,2026-04-28T15:27:14.582Z
sensor.power_consumption,166,2026-04-28T15:27:15.581Z
sensor.power_consumption,164,2026-04-28T15:27:16.580Z
sensor.power_consumption,171,2026-04-28T15:27:18.677Z
sensor.power_consumption,166,2026-04-28T15:27:19.581Z
sensor.power_consumption,163,2026-04-28T15:27:21.583Z
sensor.power_consumption,164,2026-04-28T15:27:23.588Z
sensor.power_consumption,167,2026-04-28T15:27:34.596Z
sensor.power_consumption,164,2026-04-28T15:27:35.597Z
sensor.power_consumption,169,2026-04-28T15:27:38.599Z
sensor.power_consumption,167,2026-04-28T15:27:39.599Z
sensor.power_consumption,165,2026-04-28T15:27:46.617Z
sensor.power_consumption,168,2026-04-28T15:27:48.610Z
sensor.power_consumption,173,2026-04-28T15:27:50.127Z
sensor.power_consumption,167,2026-04-28T15:27:50.616Z
sensor.power_consumption,165,2026-04-28T15:27:52.623Z
sensor.power_consumption,168,2026-04-28T15:27:54.622Z
sensor.power_consumption,167,2026-04-28T15:27:55.609Z
sensor.power_consumption,164,2026-04-28T15:27:57.612Z
sensor.power_consumption,166,2026-04-28T15:27:59.621Z
sensor.power_consumption,164,2026-04-28T15:28:00.713Z
sensor.power_consumption,166,2026-04-28T15:28:03.611Z
sensor.power_consumption,165,2026-04-28T15:28:04.653Z
sensor.power_consumption,162,2026-04-28T15:28:06.617Z
sensor.power_consumption,166,2026-04-28T15:28:07.617Z
sensor.power_consumption,163,2026-04-28T15:28:10.670Z
sensor.power_consumption,165,2026-04-28T15:28:15.627Z
sensor.power_consumption,163,2026-04-28T15:28:16.620Z
sensor.power_consumption,164,2026-04-28T15:28:17.421Z
sensor.power_consumption,166,2026-04-28T15:28:17.647Z
sensor.power_consumption,169,2026-04-28T15:28:20.658Z
sensor.power_consumption,165,2026-04-28T15:28:21.619Z
sensor.power_consumption,166,2026-04-28T15:28:29.678Z
sensor.power_consumption,163,2026-04-28T15:28:31.634Z
sensor.power_consumption,164,2026-04-28T15:28:38.644Z
sensor.power_consumption,162,2026-04-28T15:28:46.653Z
sensor.power_consumption,165,2026-04-28T15:28:48.687Z
sensor.power_consumption,164,2026-04-28T15:28:49.655Z
sensor.power_consumption,166,2026-04-28T15:28:50.656Z
sensor.power_consumption,163,2026-04-28T15:28:52.663Z
sensor.power_consumption,162,2026-04-28T15:28:54.619Z
sensor.power_consumption,160,2026-04-28T15:29:04.675Z
sensor.power_consumption,161,2026-04-28T15:29:05.672Z
sensor.power_consumption,164,2026-04-28T15:29:18.685Z
sensor.power_consumption,162,2026-04-28T15:29:19.728Z
sensor.power_consumption,163,2026-04-28T15:29:20.690Z
sensor.power_consumption,161,2026-04-28T15:29:21.712Z
sensor.power_consumption,160,2026-04-28T15:29:36.703Z
sensor.power_consumption,162,2026-04-28T15:29:38.736Z
sensor.power_consumption,160,2026-04-28T15:29:41.713Z
sensor.power_consumption,159,2026-04-28T15:29:42.706Z
sensor.power_consumption,162,2026-04-28T15:29:53.721Z
sensor.power_consumption,160,2026-04-28T15:29:55.712Z
sensor.power_consumption,163,2026-04-28T15:29:58.710Z
sensor.power_consumption,161,2026-04-28T15:29:59.826Z
sensor.power_consumption,164,2026-04-28T15:30:00.715Z
sensor.power_consumption,160,2026-04-28T15:30:01.713Z
sensor.power_consumption,162,2026-04-28T15:30:04.718Z
sensor.power_consumption,160,2026-04-28T15:30:07.714Z
sensor.power_consumption,161,2026-04-28T15:30:08.709Z
sensor.power_consumption,158,2026-04-28T15:30:12.713Z
sensor.power_consumption,160,2026-04-28T15:30:15.712Z
sensor.power_consumption,159,2026-04-28T15:30:16.756Z
sensor.power_consumption,160,2026-04-28T15:30:18.717Z
sensor.power_consumption,244,2026-04-28T15:30:29.748Z
sensor.power_consumption,240,2026-04-28T15:30:30.711Z
sensor.power_consumption,225,2026-04-28T15:30:31.711Z
sensor.power_consumption,214,2026-04-28T15:30:32.711Z
sensor.power_consumption,132,2026-04-28T15:30:34.705Z
sensor.power_consumption,98,2026-04-28T15:30:35.764Z
sensor.power_consumption,64,2026-04-28T15:30:36.730Z
sensor.power_consumption,104,2026-04-28T15:30:37.700Z
sensor.power_consumption,98,2026-04-28T15:30:38.698Z
sensor.power_consumption,155,2026-04-28T15:30:39.700Z
sensor.power_consumption,159,2026-04-28T15:30:40.699Z
sensor.power_consumption,161,2026-04-28T15:30:41.696Z
sensor.power_consumption,162,2026-04-28T15:30:42.747Z
sensor.power_consumption,164,2026-04-28T15:30:44.696Z
sensor.power_consumption,162,2026-04-28T15:30:46.694Z
sensor.power_consumption,165,2026-04-28T15:30:48.693Z
sensor.power_consumption,163,2026-04-28T15:30:50.691Z
sensor.power_consumption,161,2026-04-28T15:30:53.706Z
sensor.power_consumption,168,2026-04-28T15:30:55.062Z
sensor.power_consumption,163,2026-04-28T15:30:56.697Z
sensor.power_consumption,162,2026-04-28T15:30:59.821Z
sensor.power_consumption,164,2026-04-28T15:31:08.724Z
sensor.power_consumption,162,2026-04-28T15:31:10.671Z
sensor.power_consumption,161,2026-04-28T15:31:15.843Z
sensor.power_consumption,163,2026-04-28T15:31:18.664Z
sensor.power_consumption,161,2026-04-28T15:31:21.656Z
sensor.power_consumption,164,2026-04-28T15:31:26.113Z
sensor.power_consumption,161,2026-04-28T15:31:27.655Z
sensor.power_consumption,158,2026-04-28T15:31:27.845Z
sensor.power_consumption,160,2026-04-28T15:31:30.650Z
sensor.power_consumption,158,2026-04-28T15:31:32.648Z
sensor.power_consumption,159,2026-04-28T15:31:39.642Z
sensor.power_consumption,157,2026-04-28T15:31:41.692Z
sensor.power_consumption,159,2026-04-28T15:31:50.638Z
sensor.power_consumption,156,2026-04-28T15:31:51.627Z
sensor.power_consumption,158,2026-04-28T15:31:56.643Z
sensor.power_consumption,155,2026-04-28T15:31:57.626Z
sensor.power_consumption,157,2026-04-28T15:31:58.625Z
sensor.power_consumption,160,2026-04-28T15:32:01.665Z
sensor.power_consumption,157,2026-04-28T15:32:03.615Z
sensor.power_consumption,1502,2026-04-28T15:32:04.619Z
sensor.power_consumption,114,2026-04-28T15:32:06.619Z
sensor.power_consumption,115,2026-04-28T15:32:08.643Z
sensor.power_consumption,116,2026-04-28T15:32:09.610Z
sensor.power_consumption,113,2026-04-28T15:32:10.609Z
sensor.power_consumption,123,2026-04-28T15:32:11.607Z
sensor.power_consumption,121,2026-04-28T15:32:12.603Z
sensor.power_consumption,134,2026-04-28T15:32:15.623Z
sensor.power_consumption,88,2026-04-28T15:32:17.605Z
sensor.power_consumption,163,2026-04-28T15:32:19.602Z
sensor.power_consumption,165,2026-04-28T15:32:22.594Z
sensor.power_consumption,159,2026-04-28T15:32:24.597Z
sensor.power_consumption,164,2026-04-28T15:32:26.602Z
sensor.power_consumption,184,2026-04-28T15:32:29.595Z
sensor.power_consumption,159,2026-04-28T15:32:31.596Z
sensor.power_consumption,148,2026-04-28T15:32:33.592Z
sensor.power_consumption,152,2026-04-28T15:32:37.592Z
sensor.power_consumption,155,2026-04-28T15:32:40.641Z
sensor.power_consumption,177,2026-04-28T15:32:42.225Z
sensor.power_consumption,173,2026-04-28T15:32:43.586Z
sensor.power_consumption,175,2026-04-28T15:32:46.595Z
sensor.power_consumption,172,2026-04-28T15:32:57.575Z
sensor.power_consumption,240,2026-04-28T15:32:58.229Z
sensor.power_consumption,244,2026-04-28T15:33:01.486Z
sensor.power_consumption,240,2026-04-28T15:33:01.588Z
sensor.power_consumption,241,2026-04-28T15:33:05.568Z
sensor.power_consumption,238,2026-04-28T15:33:07.596Z
sensor.power_consumption,260,2026-04-28T15:33:09.567Z
sensor.power_consumption,261,2026-04-28T15:33:11.569Z
sensor.power_consumption,264,2026-04-28T15:33:22.558Z
sensor.power_consumption,255,2026-04-28T15:33:23.556Z
sensor.power_consumption,239,2026-04-28T15:33:24.561Z
sensor.power_consumption,207,2026-04-28T15:33:26.606Z
sensor.power_consumption,249,2026-04-28T15:33:28.566Z
sensor.power_consumption,250,2026-04-28T15:33:30.552Z
sensor.power_consumption,252,2026-04-28T15:33:32.551Z
sensor.power_consumption,251,2026-04-28T15:33:34.549Z
sensor.power_consumption,249,2026-04-28T15:33:37.541Z
sensor.power_consumption,264,2026-04-28T15:33:39.598Z
sensor.power_consumption,262,2026-04-28T15:33:40.617Z
sensor.power_consumption,259,2026-04-28T15:33:45.537Z
sensor.power_consumption,261,2026-04-28T15:33:48.537Z
sensor.power_consumption,254,2026-04-28T15:33:51.535Z
sensor.power_consumption,255,2026-04-28T15:33:54.541Z
sensor.power_consumption,235,2026-04-28T15:33:56.535Z
sensor.power_consumption,227,2026-04-28T15:33:57.536Z
sensor.power_consumption,231,2026-04-28T15:33:59.569Z
sensor.power_consumption,230,2026-04-28T15:34:00.646Z
sensor.power_consumption,250,2026-04-28T15:34:01.532Z
sensor.power_consumption,225,2026-04-28T15:34:04.224Z
sensor.power_consumption,226,2026-04-28T15:34:07.532Z
sensor.power_consumption,224,2026-04-28T15:34:08.559Z
sensor.power_consumption,234,2026-04-28T15:34:11.533Z
sensor.power_consumption,233,2026-04-28T15:34:12.557Z
sensor.power_consumption,236,2026-04-28T15:34:16.539Z
sensor.power_consumption,233,2026-04-28T15:34:21.528Z
sensor.power_consumption,232,2026-04-28T15:34:24.526Z
sensor.power_consumption,235,2026-04-28T15:34:26.526Z
sensor.power_consumption,236,2026-04-28T15:34:28.525Z
sensor.power_consumption,234,2026-04-28T15:34:30.527Z
sensor.power_consumption,236,2026-04-28T15:34:36.530Z
sensor.power_consumption,234,2026-04-28T15:34:37.582Z
sensor.power_consumption,228,2026-04-28T15:34:42.239Z
sensor.power_consumption,197,2026-04-28T15:34:42.531Z
sensor.power_consumption,216,2026-04-28T15:34:44.566Z
sensor.power_consumption,218,2026-04-28T15:34:45.531Z
sensor.power_consumption,215,2026-04-28T15:34:47.531Z
sensor.power_consumption,218,2026-04-28T15:34:49.529Z
sensor.power_consumption,219,2026-04-28T15:34:51.542Z
sensor.power_consumption,218,2026-04-28T15:34:52.527Z
sensor.power_consumption,237,2026-04-28T15:34:54.521Z
sensor.power_consumption,220,2026-04-28T15:34:55.525Z
sensor.power_consumption,205,2026-04-28T15:34:56.524Z
sensor.power_consumption,210,2026-04-28T15:34:59.524Z
sensor.power_consumption,213,2026-04-28T15:35:00.798Z
sensor.power_consumption,208,2026-04-28T15:35:03.581Z
sensor.power_consumption,217,2026-04-28T15:35:05.526Z
sensor.power_consumption,221,2026-04-28T15:35:06.527Z
sensor.power_consumption,219,2026-04-28T15:35:14.523Z
sensor.power_consumption,221,2026-04-28T15:35:15.606Z
sensor.power_consumption,218,2026-04-28T15:35:23.550Z
sensor.power_consumption,221,2026-04-28T15:35:26.521Z
sensor.power_consumption,241,2026-04-28T15:35:28.268Z
sensor.power_consumption,239,2026-04-28T15:35:37.527Z
